overview,genres,budget,popularity,runtime,vote_average,vote_count
"american-born jayne valseca, her husband eduardo, the son of a legendary mexican newspaper publisher, and their two children live an idyllic life on their 1,000 acre ranch outside of a peaceful mexico town. but in the summer of 2007, their peaceful life is turned into a real-life nightmare when eduardo is ambushed and kidnapped by strangers. with kidnapping becoming a pervasive and lucrative business in mexico, jayne is at the mercy of the kidnappers when they demand millions for the husband's safe release. she's pushed to the limit to do everything she possibly can to raise the money necessary to bring eduardo back alive. as eduardo is starved and tortured, he looses hope of ever seeing his family again but despite the dire and bleak times, jayne refuses to give up and decides to turn the tables on the kidnappers and makes demands of her own. the film is based on a true story from the book, we have your husband: one woman's terrifying story of a kidnapping in mexico.","['tv movie', 'crime', 'drama', 'thriller']",0.0,0.0015972663141672,0.3225806451612903,0.2553191489361701,0.0011481056257175
"american-born jayne valseca, her husband eduardo, the son of a legendary mexican newspaper publisher, and their two children live an idyllic life on their 1,000 acre ranch outside of a peaceful mexico town. but in the summer of 2007, their peaceful life is turned into a real-life nightmare when eduardo is ambushed and kidnapped by strangers. with kidnapping becoming a pervasive and lucrative business in mexico, jayne is at the mercy of the kidnappers when they demand millions for the husband's safe release. she's pushed to the limit to do everything she possibly can to raise the money necessary to bring eduardo back alive. as eduardo is starved and tortured, he looses hope of ever seeing his family again but despite the dire and bleak times, jayne refuses to give up and decides to turn the tables on the kidnappers and makes demands of her own. the film is based on a true story from the book, we have your husband: one woman's terrifying story of a kidnapping in mexico.","['tv movie', 'crime', 'drama', 'thriller']",0.0,0.0015972663141672,0.3225806451612903,0.2553191489361701,0.0011481056257175
"american-born jayne valseca, her husband eduardo, the son of a legendary mexican newspaper publisher, and their two children live an idyllic life on their 1,000 acre ranch outside of a peaceful mexico town. but in the summer of 2007, their peaceful life is turned into a real-life nightmare when eduardo is ambushed and kidnapped by strangers. with kidnapping becoming a pervasive and lucrative business in mexico, jayne is at the mercy of the kidnappers when they demand millions for the husband's safe release. she's pushed to the limit to do everything she possibly can to raise the money necessary to bring eduardo back alive. as eduardo is starved and tortured, he looses hope of ever seeing his family again but despite the dire and bleak times, jayne refuses to give up and decides to turn the tables on the kidnappers and makes demands of her own. the film is based on a true story from the book, we have your husband: one woman's terrifying story of a kidnapping in mexico.","['tv movie', 'crime', 'drama', 'thriller']",0.0,0.0015972663141672,0.3225806451612903,0.2553191489361701,0.0011481056257175
"american-born jayne valseca, her husband eduardo, the son of a legendary mexican newspaper publisher, and their two children live an idyllic life on their 1,000 acre ranch outside of a peaceful mexico town. but in the summer of 2007, their peaceful life is turned into a real-life nightmare when eduardo is ambushed and kidnapped by strangers. with kidnapping becoming a pervasive and lucrative business in mexico, jayne is at the mercy of the kidnappers when they demand millions for the husband's safe release. she's pushed to the limit to do everything she possibly can to raise the money necessary to bring eduardo back alive. as eduardo is starved and tortured, he looses hope of ever seeing his family again but despite the dire and bleak times, jayne refuses to give up and decides to turn the tables on the kidnappers and makes demands of her own. the film is based on a true story from the book, we have your husband: one woman's terrifying story of a kidnapping in mexico.","['tv movie', 'crime', 'drama', 'thriller']",0.0,0.0015972663141672,0.3225806451612903,0.2553191489361701,0.0011481056257175
"american-born jayne valseca, her husband eduardo, the son of a legendary mexican newspaper publisher, and their two children live an idyllic life on their 1,000 acre ranch outside of a peaceful mexico town. but in the summer of 2007, their peaceful life is turned into a real-life nightmare when eduardo is ambushed and kidnapped by strangers. with kidnapping becoming a pervasive and lucrative business in mexico, jayne is at the mercy of the kidnappers when they demand millions for the husband's safe release. she's pushed to the limit to do everything she possibly can to raise the money necessary to bring eduardo back alive. as eduardo is starved and tortured, he looses hope of ever seeing his family again but despite the dire and bleak times, jayne refuses to give up and decides to turn the tables on the kidnappers and makes demands of her own. the film is based on a true story from the book, we have your husband: one woman's terrifying story of a kidnapping in mexico.","['tv movie', 'crime', 'drama', 'thriller']",0.0,0.0015972663141672,0.3225806451612903,0.2553191489361701,0.0011481056257175
"american-born jayne valseca, her husband eduardo, the son of a legendary mexican newspaper publisher, and their two children live an idyllic life on their 1,000 acre ranch outside of a peaceful mexico town. but in the summer of 2007, their peaceful life is turned into a real-life nightmare when eduardo is ambushed and kidnapped by strangers. with kidnapping becoming a pervasive and lucrative business in mexico, jayne is at the mercy of the kidnappers when they demand millions for the husband's safe release. she's pushed to the limit to do everything she possibly can to raise the money necessary to bring eduardo back alive. as eduardo is starved and tortured, he looses hope of ever seeing his family again but despite the dire and bleak times, jayne refuses to give up and decides to turn the tables on the kidnappers and makes demands of her own. the film is based on a true story from the book, we have your husband: one woman's terrifying story of a kidnapping in mexico.","['tv movie', 'crime', 'drama', 'thriller']",0.0,0.0015972663141672,0.3225806451612903,0.2553191489361701,0.0011481056257175
"american-born jayne valseca, her husband eduardo, the son of a legendary mexican newspaper publisher, and their two children live an idyllic life on their 1,000 acre ranch outside of a peaceful mexico town. but in the summer of 2007, their peaceful life is turned into a real-life nightmare when eduardo is ambushed and kidnapped by strangers. with kidnapping becoming a pervasive and lucrative business in mexico, jayne is at the mercy of the kidnappers when they demand millions for the husband's safe release. she's pushed to the limit to do everything she possibly can to raise the money necessary to bring eduardo back alive. as eduardo is starved and tortured, he looses hope of ever seeing his family again but despite the dire and bleak times, jayne refuses to give up and decides to turn the tables on the kidnappers and makes demands of her own. the film is based on a true story from the book, we have your husband: one woman's terrifying story of a kidnapping in mexico.","['tv movie', 'crime', 'drama', 'thriller']",0.0,0.0015972663141672,0.3225806451612903,0.2553191489361701,0.0011481056257175
"american-born jayne valseca, her husband eduardo, the son of a legendary mexican newspaper publisher, and their two children live an idyllic life on their 1,000 acre ranch outside of a peaceful mexico town. but in the summer of 2007, their peaceful life is turned into a real-life nightmare when eduardo is ambushed and kidnapped by strangers. with kidnapping becoming a pervasive and lucrative business in mexico, jayne is at the mercy of the kidnappers when they demand millions for the husband's safe release. she's pushed to the limit to do everything she possibly can to raise the money necessary to bring eduardo back alive. as eduardo is starved and tortured, he looses hope of ever seeing his family again but despite the dire and bleak times, jayne refuses to give up and decides to turn the tables on the kidnappers and makes demands of her own. the film is based on a true story from the book, we have your husband: one woman's terrifying story of a kidnapping in mexico.","['tv movie', 'crime', 'drama', 'thriller']",0.0,0.0015972663141672,0.3225806451612903,0.2553191489361701,0.0011481056257175
"american-born jayne valseca, her husband eduardo, the son of a legendary mexican newspaper publisher, and their two children live an idyllic life on their 1,000 acre ranch outside of a peaceful mexico town. but in the summer of 2007, their peaceful life is turned into a real-life nightmare when eduardo is ambushed and kidnapped by strangers. with kidnapping becoming a pervasive and lucrative business in mexico, jayne is at the mercy of the kidnappers when they demand millions for the husband's safe release. she's pushed to the limit to do everything she possibly can to raise the money necessary to bring eduardo back alive. as eduardo is starved and tortured, he looses hope of ever seeing his family again but despite the dire and bleak times, jayne refuses to give up and decides to turn the tables on the kidnappers and makes demands of her own. the film is based on a true story from the book, we have your husband: one woman's terrifying story of a kidnapping in mexico.","['tv movie', 'crime', 'drama', 'thriller']",0.0,0.0015972663141672,0.3225806451612903,0.2553191489361701,0.0011481056257175
"american-born jayne valseca, her husband eduardo, the son of a legendary mexican newspaper publisher, and their two children live an idyllic life on their 1,000 acre ranch outside of a peaceful mexico town. but in the summer of 2007, their peaceful life is turned into a real-life nightmare when eduardo is ambushed and kidnapped by strangers. with kidnapping becoming a pervasive and lucrative business in mexico, jayne is at the mercy of the kidnappers when they demand millions for the husband's safe release. she's pushed to the limit to do everything she possibly can to raise the money necessary to bring eduardo back alive. as eduardo is starved and tortured, he looses hope of ever seeing his family again but despite the dire and bleak times, jayne refuses to give up and decides to turn the tables on the kidnappers and makes demands of her own. the film is based on a true story from the book, we have your husband: one woman's terrifying story of a kidnapping in mexico.","['tv movie', 'crime', 'drama', 'thriller']",0.0,0.0015972663141672,0.3225806451612903,0.2553191489361701,0.0011481056257175
"american-born jayne valseca, her husband eduardo, the son of a legendary mexican newspaper publisher, and their two children live an idyllic life on their 1,000 acre ranch outside of a peaceful mexico town. but in the summer of 2007, their peaceful life is turned into a real-life nightmare when eduardo is ambushed and kidnapped by strangers. with kidnapping becoming a pervasive and lucrative business in mexico, jayne is at the mercy of the kidnappers when they demand millions for the husband's safe release. she's pushed to the limit to do everything she possibly can to raise the money necessary to bring eduardo back alive. as eduardo is starved and tortured, he looses hope of ever seeing his family again but despite the dire and bleak times, jayne refuses to give up and decides to turn the tables on the kidnappers and makes demands of her own. the film is based on a true story from the book, we have your husband: one woman's terrifying story of a kidnapping in mexico.","['tv movie', 'crime', 'drama', 'thriller']",0.0,0.0015972663141672,0.3225806451612903,0.2553191489361701,0.0011481056257175
"american-born jayne valseca, her husband eduardo, the son of a legendary mexican newspaper publisher, and their two children live an idyllic life on their 1,000 acre ranch outside of a peaceful mexico town. but in the summer of 2007, their peaceful life is turned into a real-life nightmare when eduardo is ambushed and kidnapped by strangers. with kidnapping becoming a pervasive and lucrative business in mexico, jayne is at the mercy of the kidnappers when they demand millions for the husband's safe release. she's pushed to the limit to do everything she possibly can to raise the money necessary to bring eduardo back alive. as eduardo is starved and tortured, he looses hope of ever seeing his family again but despite the dire and bleak times, jayne refuses to give up and decides to turn the tables on the kidnappers and makes demands of her own. the film is based on a true story from the book, we have your husband: one woman's terrifying story of a kidnapping in mexico.","['tv movie', 'crime', 'drama', 'thriller']",0.0,0.0015972663141672,0.3225806451612903,0.2553191489361701,0.0011481056257175
"american-born jayne valseca, her husband eduardo, the son of a legendary mexican newspaper publisher, and their two children live an idyllic life on their 1,000 acre ranch outside of a peaceful mexico town. but in the summer of 2007, their peaceful life is turned into a real-life nightmare when eduardo is ambushed and kidnapped by strangers. with kidnapping becoming a pervasive and lucrative business in mexico, jayne is at the mercy of the kidnappers when they demand millions for the husband's safe release. she's pushed to the limit to do everything she possibly can to raise the money necessary to bring eduardo back alive. as eduardo is starved and tortured, he looses hope of ever seeing his family again but despite the dire and bleak times, jayne refuses to give up and decides to turn the tables on the kidnappers and makes demands of her own. the film is based on a true story from the book, we have your husband: one woman's terrifying story of a kidnapping in mexico.","['tv movie', 'crime', 'drama', 'thriller']",0.0,0.0015972663141672,0.3225806451612903,0.2553191489361701,0.0011481056257175
"american-born jayne valseca, her husband eduardo, the son of a legendary mexican newspaper publisher, and their two children live an idyllic life on their 1,000 acre ranch outside of a peaceful mexico town. but in the summer of 2007, their peaceful life is turned into a real-life nightmare when eduardo is ambushed and kidnapped by strangers. with kidnapping becoming a pervasive and lucrative business in mexico, jayne is at the mercy of the kidnappers when they demand millions for the husband's safe release. she's pushed to the limit to do everything she possibly can to raise the money necessary to bring eduardo back alive. as eduardo is starved and tortured, he looses hope of ever seeing his family again but despite the dire and bleak times, jayne refuses to give up and decides to turn the tables on the kidnappers and makes demands of her own. the film is based on a true story from the book, we have your husband: one woman's terrifying story of a kidnapping in mexico.","['tv movie', 'crime', 'drama', 'thriller']",0.0,0.0015972663141672,0.3225806451612903,0.2553191489361701,0.0011481056257175
"american-born jayne valseca, her husband eduardo, the son of a legendary mexican newspaper publisher, and their two children live an idyllic life on their 1,000 acre ranch outside of a peaceful mexico town. but in the summer of 2007, their peaceful life is turned into a real-life nightmare when eduardo is ambushed and kidnapped by strangers. with kidnapping becoming a pervasive and lucrative business in mexico, jayne is at the mercy of the kidnappers when they demand millions for the husband's safe release. she's pushed to the limit to do everything she possibly can to raise the money necessary to bring eduardo back alive. as eduardo is starved and tortured, he looses hope of ever seeing his family again but despite the dire and bleak times, jayne refuses to give up and decides to turn the tables on the kidnappers and makes demands of her own. the film is based on a true story from the book, we have your husband: one woman's terrifying story of a kidnapping in mexico.","['tv movie', 'crime', 'drama', 'thriller']",0.0,0.0015972663141672,0.3225806451612903,0.2553191489361701,0.0011481056257175
"american-born jayne valseca, her husband eduardo, the son of a legendary mexican newspaper publisher, and their two children live an idyllic life on their 1,000 acre ranch outside of a peaceful mexico town. but in the summer of 2007, their peaceful life is turned into a real-life nightmare when eduardo is ambushed and kidnapped by strangers. with kidnapping becoming a pervasive and lucrative business in mexico, jayne is at the mercy of the kidnappers when they demand millions for the husband's safe release. she's pushed to the limit to do everything she possibly can to raise the money necessary to bring eduardo back alive. as eduardo is starved and tortured, he looses hope of ever seeing his family again but despite the dire and bleak times, jayne refuses to give up and decides to turn the tables on the kidnappers and makes demands of her own. the film is based on a true story from the book, we have your husband: one woman's terrifying story of a kidnapping in mexico.","['tv movie', 'crime', 'drama', 'thriller']",0.0,0.0015972663141672,0.3225806451612903,0.2553191489361701,0.0011481056257175
"american-born jayne valseca, her husband eduardo, the son of a legendary mexican newspaper publisher, and their two children live an idyllic life on their 1,000 acre ranch outside of a peaceful mexico town. but in the summer of 2007, their peaceful life is turned into a real-life nightmare when eduardo is ambushed and kidnapped by strangers. with kidnapping becoming a pervasive and lucrative business in mexico, jayne is at the mercy of the kidnappers when they demand millions for the husband's safe release. she's pushed to the limit to do everything she possibly can to raise the money necessary to bring eduardo back alive. as eduardo is starved and tortured, he looses hope of ever seeing his family again but despite the dire and bleak times, jayne refuses to give up and decides to turn the tables on the kidnappers and makes demands of her own. the film is based on a true story from the book, we have your husband: one woman's terrifying story of a kidnapping in mexico.","['tv movie', 'crime', 'drama', 'thriller']",0.0,0.0015972663141672,0.3225806451612903,0.2553191489361701,0.0011481056257175
"american-born jayne valseca, her husband eduardo, the son of a legendary mexican newspaper publisher, and their two children live an idyllic life on their 1,000 acre ranch outside of a peaceful mexico town. but in the summer of 2007, their peaceful life is turned into a real-life nightmare when eduardo is ambushed and kidnapped by strangers. with kidnapping becoming a pervasive and lucrative business in mexico, jayne is at the mercy of the kidnappers when they demand millions for the husband's safe release. she's pushed to the limit to do everything she possibly can to raise the money necessary to bring eduardo back alive. as eduardo is starved and tortured, he looses hope of ever seeing his family again but despite the dire and bleak times, jayne refuses to give up and decides to turn the tables on the kidnappers and makes demands of her own. the film is based on a true story from the book, we have your husband: one woman's terrifying story of a kidnapping in mexico.","['tv movie', 'crime', 'drama', 'thriller']",0.0,0.0015972663141672,0.3225806451612903,0.2553191489361701,0.0011481056257175
"american-born jayne valseca, her husband eduardo, the son of a legendary mexican newspaper publisher, and their two children live an idyllic life on their 1,000 acre ranch outside of a peaceful mexico town. but in the summer of 2007, their peaceful life is turned into a real-life nightmare when eduardo is ambushed and kidnapped by strangers. with kidnapping becoming a pervasive and lucrative business in mexico, jayne is at the mercy of the kidnappers when they demand millions for the husband's safe release. she's pushed to the limit to do everything she possibly can to raise the money necessary to bring eduardo back alive. as eduardo is starved and tortured, he looses hope of ever seeing his family again but despite the dire and bleak times, jayne refuses to give up and decides to turn the tables on the kidnappers and makes demands of her own. the film is based on a true story from the book, we have your husband: one woman's terrifying story of a kidnapping in mexico.","['tv movie', 'crime', 'drama', 'thriller']",0.0,0.0015972663141672,0.3225806451612903,0.2553191489361701,0.0011481056257175
"american-born jayne valseca, her husband eduardo, the son of a legendary mexican newspaper publisher, and their two children live an idyllic life on their 1,000 acre ranch outside of a peaceful mexico town. but in the summer of 2007, their peaceful life is turned into a real-life nightmare when eduardo is ambushed and kidnapped by strangers. with kidnapping becoming a pervasive and lucrative business in mexico, jayne is at the mercy of the kidnappers when they demand millions for the husband's safe release. she's pushed to the limit to do everything she possibly can to raise the money necessary to bring eduardo back alive. as eduardo is starved and tortured, he looses hope of ever seeing his family again but despite the dire and bleak times, jayne refuses to give up and decides to turn the tables on the kidnappers and makes demands of her own. the film is based on a true story from the book, we have your husband: one woman's terrifying story of a kidnapping in mexico.","['tv movie', 'crime', 'drama', 'thriller']",0.0,0.0015972663141672,0.3225806451612903,0.2553191489361701,0.0011481056257175
"american-born jayne valseca, her husband eduardo, the son of a legendary mexican newspaper publisher, and their two children live an idyllic life on their 1,000 acre ranch outside of a peaceful mexico town. but in the summer of 2007, their peaceful life is turned into a real-life nightmare when eduardo is ambushed and kidnapped by strangers. with kidnapping becoming a pervasive and lucrative business in mexico, jayne is at the mercy of the kidnappers when they demand millions for the husband's safe release. she's pushed to the limit to do everything she possibly can to raise the money necessary to bring eduardo back alive. as eduardo is starved and tortured, he looses hope of ever seeing his family again but despite the dire and bleak times, jayne refuses to give up and decides to turn the tables on the kidnappers and makes demands of her own. the film is based on a true story from the book, we have your husband: one woman's terrifying story of a kidnapping in mexico.","['tv movie', 'crime', 'drama', 'thriller']",0.0,0.0015972663141672,0.3225806451612903,0.2553191489361701,0.0011481056257175
"american-born jayne valseca, her husband eduardo, the son of a legendary mexican newspaper publisher, and their two children live an idyllic life on their 1,000 acre ranch outside of a peaceful mexico town. but in the summer of 2007, their peaceful life is turned into a real-life nightmare when eduardo is ambushed and kidnapped by strangers. with kidnapping becoming a pervasive and lucrative business in mexico, jayne is at the mercy of the kidnappers when they demand millions for the husband's safe release. she's pushed to the limit to do everything she possibly can to raise the money necessary to bring eduardo back alive. as eduardo is starved and tortured, he looses hope of ever seeing his family again but despite the dire and bleak times, jayne refuses to give up and decides to turn the tables on the kidnappers and makes demands of her own. the film is based on a true story from the book, we have your husband: one woman's terrifying story of a kidnapping in mexico.","['tv movie', 'crime', 'drama', 'thriller']",0.0,0.0015972663141672,0.3225806451612903,0.2553191489361701,0.0011481056257175
"american-born jayne valseca, her husband eduardo, the son of a legendary mexican newspaper publisher, and their two children live an idyllic life on their 1,000 acre ranch outside of a peaceful mexico town. but in the summer of 2007, their peaceful life is turned into a real-life nightmare when eduardo is ambushed and kidnapped by strangers. with kidnapping becoming a pervasive and lucrative business in mexico, jayne is at the mercy of the kidnappers when they demand millions for the husband's safe release. she's pushed to the limit to do everything she possibly can to raise the money necessary to bring eduardo back alive. as eduardo is starved and tortured, he looses hope of ever seeing his family again but despite the dire and bleak times, jayne refuses to give up and decides to turn the tables on the kidnappers and makes demands of her own. the film is based on a true story from the book, we have your husband: one woman's terrifying story of a kidnapping in mexico.","['tv movie', 'crime', 'drama', 'thriller']",0.0,0.0015972663141672,0.3225806451612903,0.2553191489361701,0.0011481056257175
"american-born jayne valseca, her husband eduardo, the son of a legendary mexican newspaper publisher, and their two children live an idyllic life on their 1,000 acre ranch outside of a peaceful mexico town. but in the summer of 2007, their peaceful life is turned into a real-life nightmare when eduardo is ambushed and kidnapped by strangers. with kidnapping becoming a pervasive and lucrative business in mexico, jayne is at the mercy of the kidnappers when they demand millions for the husband's safe release. she's pushed to the limit to do everything she possibly can to raise the money necessary to bring eduardo back alive. as eduardo is starved and tortured, he looses hope of ever seeing his family again but despite the dire and bleak times, jayne refuses to give up and decides to turn the tables on the kidnappers and makes demands of her own. the film is based on a true story from the book, we have your husband: one woman's terrifying story of a kidnapping in mexico.","['tv movie', 'crime', 'drama', 'thriller']",0.0,0.0015972663141672,0.3225806451612903,0.2553191489361701,0.0011481056257175
"american-born jayne valseca, her husband eduardo, the son of a legendary mexican newspaper publisher, and their two children live an idyllic life on their 1,000 acre ranch outside of a peaceful mexico town. but in the summer of 2007, their peaceful life is turned into a real-life nightmare when eduardo is ambushed and kidnapped by strangers. with kidnapping becoming a pervasive and lucrative business in mexico, jayne is at the mercy of the kidnappers when they demand millions for the husband's safe release. she's pushed to the limit to do everything she possibly can to raise the money necessary to bring eduardo back alive. as eduardo is starved and tortured, he looses hope of ever seeing his family again but despite the dire and bleak times, jayne refuses to give up and decides to turn the tables on the kidnappers and makes demands of her own. the film is based on a true story from the book, we have your husband: one woman's terrifying story of a kidnapping in mexico.","['tv movie', 'crime', 'drama', 'thriller']",0.0,0.0015972663141672,0.3225806451612903,0.2553191489361701,0.0011481056257175
"american-born jayne valseca, her husband eduardo, the son of a legendary mexican newspaper publisher, and their two children live an idyllic life on their 1,000 acre ranch outside of a peaceful mexico town. but in the summer of 2007, their peaceful life is turned into a real-life nightmare when eduardo is ambushed and kidnapped by strangers. with kidnapping becoming a pervasive and lucrative business in mexico, jayne is at the mercy of the kidnappers when they demand millions for the husband's safe release. she's pushed to the limit to do everything she possibly can to raise the money necessary to bring eduardo back alive. as eduardo is starved and tortured, he looses hope of ever seeing his family again but despite the dire and bleak times, jayne refuses to give up and decides to turn the tables on the kidnappers and makes demands of her own. the film is based on a true story from the book, we have your husband: one woman's terrifying story of a kidnapping in mexico.","['tv movie', 'crime', 'drama', 'thriller']",0.0,0.0015972663141672,0.3225806451612903,0.2553191489361701,0.0011481056257175
"american-born jayne valseca, her husband eduardo, the son of a legendary mexican newspaper publisher, and their two children live an idyllic life on their 1,000 acre ranch outside of a peaceful mexico town. but in the summer of 2007, their peaceful life is turned into a real-life nightmare when eduardo is ambushed and kidnapped by strangers. with kidnapping becoming a pervasive and lucrative business in mexico, jayne is at the mercy of the kidnappers when they demand millions for the husband's safe release. she's pushed to the limit to do everything she possibly can to raise the money necessary to bring eduardo back alive. as eduardo is starved and tortured, he looses hope of ever seeing his family again but despite the dire and bleak times, jayne refuses to give up and decides to turn the tables on the kidnappers and makes demands of her own. the film is based on a true story from the book, we have your husband: one woman's terrifying story of a kidnapping in mexico.","['tv movie', 'crime', 'drama', 'thriller']",0.0,0.0015972663141672,0.3225806451612903,0.2553191489361701,0.0011481056257175
"american-born jayne valseca, her husband eduardo, the son of a legendary mexican newspaper publisher, and their two children live an idyllic life on their 1,000 acre ranch outside of a peaceful mexico town. but in the summer of 2007, their peaceful life is turned into a real-life nightmare when eduardo is ambushed and kidnapped by strangers. with kidnapping becoming a pervasive and lucrative business in mexico, jayne is at the mercy of the kidnappers when they demand millions for the husband's safe release. she's pushed to the limit to do everything she possibly can to raise the money necessary to bring eduardo back alive. as eduardo is starved and tortured, he looses hope of ever seeing his family again but despite the dire and bleak times, jayne refuses to give up and decides to turn the tables on the kidnappers and makes demands of her own. the film is based on a true story from the book, we have your husband: one woman's terrifying story of a kidnapping in mexico.","['tv movie', 'crime', 'drama', 'thriller']",0.0,0.0015972663141672,0.3225806451612903,0.2553191489361701,0.0011481056257175
"american-born jayne valseca, her husband eduardo, the son of a legendary mexican newspaper publisher, and their two children live an idyllic life on their 1,000 acre ranch outside of a peaceful mexico town. but in the summer of 2007, their peaceful life is turned into a real-life nightmare when eduardo is ambushed and kidnapped by strangers. with kidnapping becoming a pervasive and lucrative business in mexico, jayne is at the mercy of the kidnappers when they demand millions for the husband's safe release. she's pushed to the limit to do everything she possibly can to raise the money necessary to bring eduardo back alive. as eduardo is starved and tortured, he looses hope of ever seeing his family again but despite the dire and bleak times, jayne refuses to give up and decides to turn the tables on the kidnappers and makes demands of her own. the film is based on a true story from the book, we have your husband: one woman's terrifying story of a kidnapping in mexico.","['tv movie', 'crime', 'drama', 'thriller']",0.0,0.0015972663141672,0.3225806451612903,0.2553191489361701,0.0011481056257175
"american-born jayne valseca, her husband eduardo, the son of a legendary mexican newspaper publisher, and their two children live an idyllic life on their 1,000 acre ranch outside of a peaceful mexico town. but in the summer of 2007, their peaceful life is turned into a real-life nightmare when eduardo is ambushed and kidnapped by strangers. with kidnapping becoming a pervasive and lucrative business in mexico, jayne is at the mercy of the kidnappers when they demand millions for the husband's safe release. she's pushed to the limit to do everything she possibly can to raise the money necessary to bring eduardo back alive. as eduardo is starved and tortured, he looses hope of ever seeing his family again but despite the dire and bleak times, jayne refuses to give up and decides to turn the tables on the kidnappers and makes demands of her own. the film is based on a true story from the book, we have your husband: one woman's terrifying story of a kidnapping in mexico.","['tv movie', 'crime', 'drama', 'thriller']",0.0,0.0015972663141672,0.3225806451612903,0.2553191489361701,0.0011481056257175
"american-born jayne valseca, her husband eduardo, the son of a legendary mexican newspaper publisher, and their two children live an idyllic life on their 1,000 acre ranch outside of a peaceful mexico town. but in the summer of 2007, their peaceful life is turned into a real-life nightmare when eduardo is ambushed and kidnapped by strangers. with kidnapping becoming a pervasive and lucrative business in mexico, jayne is at the mercy of the kidnappers when they demand millions for the husband's safe release. she's pushed to the limit to do everything she possibly can to raise the money necessary to bring eduardo back alive. as eduardo is starved and tortured, he looses hope of ever seeing his family again but despite the dire and bleak times, jayne refuses to give up and decides to turn the tables on the kidnappers and makes demands of her own. the film is based on a true story from the book, we have your husband: one woman's terrifying story of a kidnapping in mexico.","['tv movie', 'crime', 'drama', 'thriller']",0.0,0.0015972663141672,0.3225806451612903,0.2553191489361701,0.0011481056257175
"american-born jayne valseca, her husband eduardo, the son of a legendary mexican newspaper publisher, and their two children live an idyllic life on their 1,000 acre ranch outside of a peaceful mexico town. but in the summer of 2007, their peaceful life is turned into a real-life nightmare when eduardo is ambushed and kidnapped by strangers. with kidnapping becoming a pervasive and lucrative business in mexico, jayne is at the mercy of the kidnappers when they demand millions for the husband's safe release. she's pushed to the limit to do everything she possibly can to raise the money necessary to bring eduardo back alive. as eduardo is starved and tortured, he looses hope of ever seeing his family again but despite the dire and bleak times, jayne refuses to give up and decides to turn the tables on the kidnappers and makes demands of her own. the film is based on a true story from the book, we have your husband: one woman's terrifying story of a kidnapping in mexico.","['tv movie', 'crime', 'drama', 'thriller']",0.0,0.0015972663141672,0.3225806451612903,0.2553191489361701,0.0011481056257175
"american-born jayne valseca, her husband eduardo, the son of a legendary mexican newspaper publisher, and their two children live an idyllic life on their 1,000 acre ranch outside of a peaceful mexico town. but in the summer of 2007, their peaceful life is turned into a real-life nightmare when eduardo is ambushed and kidnapped by strangers. with kidnapping becoming a pervasive and lucrative business in mexico, jayne is at the mercy of the kidnappers when they demand millions for the husband's safe release. she's pushed to the limit to do everything she possibly can to raise the money necessary to bring eduardo back alive. as eduardo is starved and tortured, he looses hope of ever seeing his family again but despite the dire and bleak times, jayne refuses to give up and decides to turn the tables on the kidnappers and makes demands of her own. the film is based on a true story from the book, we have your husband: one woman's terrifying story of a kidnapping in mexico.","['tv movie', 'crime', 'drama', 'thriller']",0.0,0.0015972663141672,0.3225806451612903,0.2553191489361701,0.0011481056257175
"american-born jayne valseca, her husband eduardo, the son of a legendary mexican newspaper publisher, and their two children live an idyllic life on their 1,000 acre ranch outside of a peaceful mexico town. but in the summer of 2007, their peaceful life is turned into a real-life nightmare when eduardo is ambushed and kidnapped by strangers. with kidnapping becoming a pervasive and lucrative business in mexico, jayne is at the mercy of the kidnappers when they demand millions for the husband's safe release. she's pushed to the limit to do everything she possibly can to raise the money necessary to bring eduardo back alive. as eduardo is starved and tortured, he looses hope of ever seeing his family again but despite the dire and bleak times, jayne refuses to give up and decides to turn the tables on the kidnappers and makes demands of her own. the film is based on a true story from the book, we have your husband: one woman's terrifying story of a kidnapping in mexico.","['tv movie', 'crime', 'drama', 'thriller']",0.0,0.0015972663141672,0.3225806451612903,0.2553191489361701,0.0011481056257175
"american-born jayne valseca, her husband eduardo, the son of a legendary mexican newspaper publisher, and their two children live an idyllic life on their 1,000 acre ranch outside of a peaceful mexico town. but in the summer of 2007, their peaceful life is turned into a real-life nightmare when eduardo is ambushed and kidnapped by strangers. with kidnapping becoming a pervasive and lucrative business in mexico, jayne is at the mercy of the kidnappers when they demand millions for the husband's safe release. she's pushed to the limit to do everything she possibly can to raise the money necessary to bring eduardo back alive. as eduardo is starved and tortured, he looses hope of ever seeing his family again but despite the dire and bleak times, jayne refuses to give up and decides to turn the tables on the kidnappers and makes demands of her own. the film is based on a true story from the book, we have your husband: one woman's terrifying story of a kidnapping in mexico.","['tv movie', 'crime', 'drama', 'thriller']",0.0,0.0015972663141672,0.3225806451612903,0.2553191489361701,0.0011481056257175
